longname,PW Mean Hilliness (Grade),PW Mean Elevation,geoid
"Sharp County, Arkansas, USA",0.06395062351069872,179.43487150947053,05135
"Union County, Illinois, USA",0.05026015085824301,172.57179055893195,17181
"Cook County, Georgia, USA",0.0541900927194258,71.68181242811949,13075
"Bristol city-County, Virginia, USA",0.07524231661110291,545.0659266927272,51520
"Ben Hill County, Georgia, USA",0.05804610255096195,98.56659839362824,13017
"Manassas Park city-County, Virginia, USA",0.05390418832082656,86.44891850501251,51685
"Park County, Montana, USA",0.07170929385512223,1484.8307752851508,30067
"Arkansas County, Arkansas, USA",0.038818368938187124,60.57376481887527,05001
"Henry County, Alabama, USA",0.05069470434149481,103.68139988424991,01067
"Tama County, Iowa, USA",0.04502889573389177,281.3169913444629,19171
"Mariposa County, California, USA",0.11056202881825163,755.0398711355041,06043
"Mason County, Kentucky, USA",0.07086483846583597,240.22682717262148,21161
"Chickasaw County, Mississippi, USA",0.048448148048624004,98.7906435362932,28017
"Cooper County, Missouri, USA",0.05093290475221999,220.38509130973128,29053
"Franklin County, Arkansas, USA",0.05975406120686489,176.10194733514885,05047
"Dallas County, Missouri, USA",0.05437257668642606,344.631615200352,29059
"Morgan County, West Virginia, USA",0.08857901139197526,248.23294335803044,54065
"Clayton County, Iowa, USA",0.06655998119705309,290.5840661360896,19043
"Lewis County, West Virginia, USA",0.14810534354279098,360.3384351899147,54041
"Holmes County, Mississippi, USA",0.04406629293704121,73.30862041054208,28051
"Ciales Municipio, Puerto Rico, USA",0.14934680345928883,247.00695177566843,72039
"Falls County, Texas, USA",0.03759617806614975,131.85795123673026,48145
"Garrard County, Kentucky, USA",0.06564399215612758,291.65495064916513,21079
"Scurry County, Texas, USA",0.0348062678490857,718.6416753428642,48415
"Gunnison County, Colorado, USA",0.07272308289197403,2534.144981607474,08051
"McCreary County, Kentucky, USA",0.08390757364251888,387.94224938984144,21147
"Rabun County, Georgia, USA",0.14197139584032367,676.6876272995411,13241
"Hardin County, Iowa, USA",0.04334698153885671,332.775795245662,19083
"Edgar County, Illinois, USA",0.03825250006744802,209.47896673505645,17045
"Warren County, Illinois, USA",0.0532130119654409,223.23084824622293,17187
"Cross County, Arkansas, USA",0.043370227694666766,81.52941468175084,05037
"Buckingham County, Virginia, USA",0.05189540721517491,151.80918676039107,51029
"Marion County, Arkansas, USA",0.07892118329412649,252.1087478356077,05089
"Union County, South Dakota, USA",0.047366028388510686,362.77320984950063,46127
"Piscataquis County, Maine, USA",0.057409594038814064,169.08275013588664,23021
"Giles County, Virginia, USA",0.11941649731630471,609.4309621810595,51071
"Robertson County, Texas, USA",0.04865973496731202,114.18872423068176,48395
"Jackson County, Arkansas, USA",0.037130366171340766,75.84514884122227,05067
"Rush County, Indiana, USA",0.036683160120545594,292.7923354462057,18139
"Dixie County, Florida, USA",0.0455952376323112,14.549514859814506,12029
"Bond County, Illinois, USA",0.04375395182031293,165.4225616866895,17005
"Taylor County, West Virginia, USA",0.12401009023617401,390.98488816723903,54091
"Piatt County, Illinois, USA",0.03033437250391283,210.52353504396086,17147
"Baker County, Oregon, USA",0.05349696337813468,1044.8633240444065,41001
"Iowa County, Iowa, USA",0.04442206839360689,242.06210570607587,19095
"Washburn County, Wisconsin, USA",0.04728369952932583,356.1912709462579,55129
"Lafayette County, Wisconsin, USA",0.057505821028414235,282.20547661610084,55065
"Socorro County, New Mexico, USA",0.03713806980250142,1517.8516848623485,35053
"Phillips County, Arkansas, USA",0.04640628120104423,65.95955016751853,05107
"La Paz County, Arizona, USA",0.03626513961963503,217.47072249510157,04012
"Madison County, Iowa, USA",0.04270804327879209,329.6428619067167,19121
"Idaho County, Idaho, USA",0.11044462792662507,928.7211658636869,16049
"Lee County, South Carolina, USA",0.06718415456938841,66.79885576459685,45061
"Burnett County, Wisconsin, USA",0.04612273033413481,306.49305977270905,55013
"Crawford County, Iowa, USA",0.053346152436187594,394.6629339970323,19047
"Madison County, Arkansas, USA",0.08764790614936765,487.25024149524444,05087
"Richland County, North Dakota, USA",0.05606813767825113,299.23878138856145,38077
"Fountain County, Indiana, USA",0.04412635372146868,193.10320026567584,18045
"New Madrid County, Missouri, USA",0.031889042901477,86.60712604016112,29143
"Potter County, Pennsylvania, USA",0.12724077994798613,580.0456949409171,42105
"Clay County, Iowa, USA",0.035169279676729004,410.9303803839469,19041
"Alamosa County, Colorado, USA",0.026733301631552922,2304.625671456862,08003
"Jasper County, Mississippi, USA",0.04640584373834298,117.80897729721741,28061
"Atchison County, Kansas, USA",0.06415810048163746,282.56037933678664,20005
"Fayette County, Alabama, USA",0.06430857608993244,137.2861767528082,01057
"Hill County, Montana, USA",0.06047124679092245,844.8915351781503,30041
"Lawrence County, Kentucky, USA",0.13041182519878958,232.2458107191469,21127
"Brooks County, Georgia, USA",0.05739385467904339,55.11757978391276,13027
"Dade County, Georgia, USA",0.09240056287306923,383.117136160239,13083
"Wayne County, Tennessee, USA",0.07633088111770288,241.01716626940006,47181
"Lawrence County, Arkansas, USA",0.041719964897239864,89.39755330416315,05075
"Bayfield County, Wisconsin, USA",0.043860712035,293.26414785848675,55007
"Wayne County, Illinois, USA",0.03609034986260083,135.0650725473202,17191
"Long County, Georgia, USA",0.054437481180854896,29.130053966826317,13183
"Parke County, Indiana, USA",0.04698205402713535,198.06559637014345,18121
"Union County, Florida, USA",0.05923626164409955,33.755270355877,12125
"Appomattox County, Virginia, USA",0.05440055091638503,225.0949488901337,51011
"Crawford County, Wisconsin, USA",0.07381486227868103,254.53114150018004,55023
"Trinity County, California, USA",0.13051160619149244,790.1643377675554,06105
"Radford city-County, Virginia, USA",0.0686003741669987,577.1209007864542,51750
"Bates County, Missouri, USA",0.03822725893651852,255.61667975918806,29013
"Rockcastle County, Kentucky, USA",0.1044299869254254,357.3195379463889,21203
"Kanabec County, Minnesota, USA",0.06919980782930925,313.29080192651,27065
"Ashland County, Wisconsin, USA",0.038798896466705236,273.314996991272,55003
"Patillas Municipio, Puerto Rico, USA",0.1166077955325849,101.17053546213998,72109
"Casey County, Kentucky, USA",0.09048551796014466,306.8688973341981,21045
"Otoe County, Nebraska, USA",0.04474648657524815,335.4604529618317,31131
"Neosho County, Kansas, USA",0.035384802885050144,295.977327590975,20133
"Benton County, Tennessee, USA",0.0648012070495576,142.07170264619484,47005
"Brunswick County, Virginia, USA",0.05690517306673035,88.40665582527703,51025
"Sevier County, Arkansas, USA",0.05336812661905424,135.51545231659816,05133
"Arroyo Municipio, Puerto Rico, USA",0.052496001592642734,40.822265591209124,72015
"Sequatchie County, Tennessee, USA",0.08408190563031535,378.4572119587706,47153
"Richland County, Illinois, USA",0.04169182432847983,147.34043708030438,17159
"Van Buren County, Arkansas, USA",0.08330627901309842,258.4793018016081,05141
"Osage County, Kansas, USA",0.06232419683008659,324.20415593536535,20139
"Leon County, Texas, USA",0.043742027450650395,116.3053983327067,48289
"Grand County, Colorado, USA",0.06607740927183375,2537.98934365571,08049
"Jefferson County, Georgia, USA",0.062272524162751114,108.8666670217561,13163
"Carroll County, Illinois, USA",0.04475720408560794,222.6394220839579,17015
"Mercer County, Illinois, USA",0.049444087926707,213.4437997152738,17131
"Aitkin County, Minnesota, USA",0.05107078238032216,386.3915164174696,27001
"Henry County, Kentucky, USA",0.05588773806965577,251.46268203002134,21103
"Hormigueros Municipio, Puerto Rico, USA",0.07729962173491847,40.524404146852135,72067
"Jefferson County, Iowa, USA",0.035473048136424996,228.21412628605893,19101
"Pemiscot County, Missouri, USA",0.029696155886052615,78.03883459849828,29155
"Nottoway County, Virginia, USA",0.062325500395837195,134.92038836394264,51135
"Floyd County, Iowa, USA",0.03865810918802596,318.5027268787657,19067
"Clarke County, Mississippi, USA",0.0582288940983674,95.5591714151522,28023
"Gooding County, Idaho, USA",0.03275671625092103,1033.4627062160434,16047
"Marquette County, Wisconsin, USA",0.04858444775961158,255.35961609177178,55077
"Pawnee County, Oklahoma, USA",0.05568079220595184,257.2126789029952,40117
"De Witt County, Illinois, USA",0.03807313475090634,217.12335952413835,17039
"Floyd County, Virginia, USA",0.09758652668182494,788.0963132270335,51063
"Brown County, Indiana, USA",0.07019476313250611,242.66164674135283,18013
"Moniteau County, Missouri, USA",0.04545144930385132,255.05518695517856,29135
"Barbour County, West Virginia, USA",0.11521928611223464,515.5145795323131,54001
"Clark County, Illinois, USA",0.04571717778272841,185.48308778889253,17023
"Vermillion County, Indiana, USA",0.047825016620373716,164.9046998923451,18165
"Redwood County, Minnesota, USA",0.03649361164096056,324.6024225387426,27127
"Williamsburg city-County, Virginia, USA",0.049239798198135454,27.55805622619725,51830
"Washington County, Alabama, USA",0.04797392388394645,50.12262105282129,01129
"Tipton County, Indiana, USA",0.03591365992627365,261.55166688729514,18159
"Grayson County, Virginia, USA",0.11040110793620625,829.1513263757827,51077
"Roseau County, Minnesota, USA",0.05854020207181815,322.9520926012966,27135
"Marshall County, Oklahoma, USA",0.03963521263136771,235.53020965810222,40095
"West Feliciana Parish, Louisiana, USA",0.04313181219789717,40.13870271680801,22125
"Lawrence County, Illinois, USA",0.05206624219830624,135.28468569397216,17101
"Alleghany County, Virginia, USA",0.12782064050660608,475.38793850197226,51005
"Page County, Iowa, USA",0.06659180619747941,313.52686653813083,19145
"Macon County, Missouri, USA",0.04013352551649056,258.35053056576965,29121
"Pecos County, Texas, USA",0.03054782805391679,883.6611015658905,48371
"Rincón Municipio, Puerto Rico, USA",0.0953788697778882,72.04120116344423,72117
"Kingfisher County, Oklahoma, USA",0.02780541984184659,339.6646080169479,40073
"Fleming County, Kentucky, USA",0.0700772181164508,269.7267412988804,21069
"Cleburne County, Alabama, USA",0.06991619179288426,310.8849323433939,01029
"Missaukee County, Michigan, USA",0.046217971095706654,378.5448779988198,26113
"Torrance County, New Mexico, USA",0.031192196516243782,1937.9731539204945,35057
"Hamilton County, Iowa, USA",0.03653076411461083,335.1972489148388,19079
"Jackson Parish, Louisiana, USA",0.059942262829070746,69.71918588330578,22049
"Arenac County, Michigan, USA",0.0358456659983043,204.04046305923353,26011
"Jackson County, Texas, USA",0.02401901111727541,17.315473668842618,48239
"Clay County, South Dakota, USA",0.03399308009202779,376.0830781498192,46027
"Bledsoe County, Tennessee, USA",0.07921191207183477,463.00353830449467,47007
"Mitchell County, North Carolina, USA",0.15311305705278053,906.1650203153165,37121
"Larue County, Kentucky, USA",0.05797529625294407,240.5429716946761,21123
"Sibley County, Minnesota, USA",0.0543949338432459,296.4436477792096,27143
"Kossuth County, Iowa, USA",0.058238566631201395,354.5545957351252,19109
"Oglethorpe County, Georgia, USA",0.057306827528700297,206.63451071921216,13221
"Gasconade County, Missouri, USA",0.06740700287857494,248.94741900103918,29073
"LaSalle Parish, Louisiana, USA",0.04932330933776384,51.16369617293442,22059
"Hale County, Alabama, USA",0.05179576103599072,73.43091642985466,01065
"Clarke County, Virginia, USA",0.054079981988531214,197.86901446490543,51043
"Jayuya Municipio, Puerto Rico, USA",0.15292302839660663,557.5882232709226,72073
"Jeff Davis County, Georgia, USA",0.05473805572899674,70.54154240904006,13161
"Nelson County, Virginia, USA",0.11251941237680406,300.37661906777805,51125
"Reeves County, Texas, USA",0.022909104919090848,800.4699669870066,48389
"Pike County, Illinois, USA",0.04501396786946975,196.11014669931353,17149
"Nolan County, Texas, USA",0.03562540854994433,665.1157469857168,48353
"Renville County, Minnesota, USA",0.033139483191471114,324.5013199449716,27129
"Karnes County, Texas, USA",0.04072894533852645,109.95371352318504,48255
"McKenzie County, North Dakota, USA",0.0505944737009908,646.3878906091587,38053
"Falls Church city-County, Virginia, USA",0.046352441487055536,100.22916240240454,51610
"Pendleton County, Kentucky, USA",0.07987364639405732,216.93558248280078,21191
"Jasper County, Georgia, USA",0.0738069686489473,189.4325693354643,13159
"Harrison County, Iowa, USA",0.05005292004854193,348.0369756512808,19085
"Livingston County, Missouri, USA",0.03296264303152486,234.88592573632332,29117
"Fulton County, Pennsylvania, USA",0.08323184893094943,304.21558940014444,42057
"Las Animas County, Colorado, USA",0.0681730867704288,1917.9549034941351,08071
"Clay County, Arkansas, USA",0.04271879509963085,88.18036748274811,05021
"Carbon County, Wyoming, USA",0.04285229871011263,2082.32095300404,56007
"Moultrie County, Illinois, USA",0.030260415898173052,202.82587895346603,17139
"San Juan County, Utah, USA",0.05164686096628031,1746.9662854685657,49037
"Jefferson County, Florida, USA",0.055560673193487474,46.471718205710445,12065
"Cannon County, Tennessee, USA",0.09534380427674137,297.7941652183963,47015
"Mills County, Iowa, USA",0.055490759906763276,336.8575314629792,19129
"Harrison County, Ohio, USA",0.08867391296276315,338.85227821434466,39067
"Wetzel County, West Virginia, USA",0.14611462453307525,278.19253247239817,54103
"Dent County, Missouri, USA",0.05924358525782465,365.76099397098193,29065
"Gogebic County, Michigan, USA",0.04423432035447168,459.2628661772402,26053
"Bourbon County, Kansas, USA",0.04301783104701188,272.02870671875445,20011
"Butler County, Iowa, USA",0.03646442575562011,295.8120868125512,19023
"Hardy County, West Virginia, USA",0.11467989944930812,416.795575082081,54031
"Saline County, Nebraska, USA",0.0544249825588007,428.92677317965206,31151
"Nantucket County, Massachusetts, USA",0.023521904716380312,11.712680558363015,25019
"Knott County, Kentucky, USA",0.224046439967744,416.22216208066027,21119
"Clay County, Alabama, USA",0.06926132444904386,311.9787656349377,01027
"Smith County, Mississippi, USA",0.051438469714572756,120.97614999404252,28129
"Choctaw County, Oklahoma, USA",0.03715398489967615,156.92590866291553,40023
"Franklin County, Idaho, USA",0.05987415805541223,1445.623293523329,16041
"Gulf County, Florida, USA",0.025473100712302705,10.945286758413957,12045
"Cedar County, Missouri, USA",0.044327420580624735,279.7634213912739,29039
"Rusk County, Wisconsin, USA",0.043171054231157656,357.8567148075226,55107
"O'Brien County, Iowa, USA",0.034075373378908536,447.1724902877726,19141
"Claiborne Parish, Louisiana, USA",0.0612535275155358,91.8110989819297,22027
"Massac County, Illinois, USA",0.03904859913157772,110.21687286988485,17127
"Estill County, Kentucky, USA",0.10240354395813503,253.61360407500862,21065
