longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %,geoid
"Yuba County, California, USA",0.009195928919723807,0.021762607585823247,0.010439506496056546,0.015839251235396153,0.019144549530385805,0.05219753248028275,0.004090715711620904,0.027325980953627677,0.02454429426972542,0.04165984880714727,0.08282881172890014,0.0672186405733547,0.030565827797231413,0.05344111005661554,0.0448669699250581,0.052033903851817914,0.042903426383480055,0.10943482671728251,0.08806492783977489,0.04709231927217981,0.06086984978891904,0.04404882678273392,0.026115129102987793,0.013908433419511089,0.010406780770363586,06115
"Manitowoc County, Wisconsin, USA",0.02764717406210212,0.014986776373787815,0.0056077970418258235,0.011117641296894893,0.013811342932706402,0.046992849446566724,0.0031344891762170642,0.034797727495347056,0.020374179645410898,0.0421931628954844,0.09349593495934956,0.04395631305710656,0.021745518660005823,0.03927906748946994,0.047360172396904654,0.16492800470173416,0.031369379958859675,0.11004995592124621,0.07172592810265445,0.04319717895974122,0.04946615731217556,0.03403859339798229,0.016798902928788318,0.005901655402096187,0.006024096385542183,55071
"Bulloch County, Georgia, USA",0.012511783357614202,0.011769074756477295,0.00642728597137716,0.011083497586197049,0.018510583597566237,0.08315479761190617,0.004656211614819897,0.03365041277458799,0.02208129802610902,0.027223126803210762,0.08795383780386766,0.06375867683606136,0.01088353757819866,0.052560916388150865,0.05481760790699007,0.05141828777101729,0.05264661353443587,0.09972291256034499,0.1082354957579913,0.035535749992858585,0.07295683720398788,0.026566115348358933,0.03247921844202589,0.006141628817093735,0.013254491958751113,13031
"Wagoner County, Oklahoma, USA",0.025274289491077302,0.024904163912756093,0.004838070059484462,0.010865829477858576,0.024111037673496347,0.05173826834104431,0.007085261070720425,0.04798413747521471,0.02429610046265693,0.048327825512227404,0.10228684732319905,0.059167217448777336,0.0038070059484467916,0.05160608063450098,0.034950429610046206,0.07952412425644419,0.03545274289491082,0.12396563119629875,0.09448777263714464,0.025036351619299412,0.04801057501652344,0.028420356906807668,0.021017845340383333,0.013271645736946456,0.009570389953734295,40145
"Caldwell County, North Carolina, USA",0.013919046823673502,0.009437113746450645,0.00726574244195757,0.012471465954011454,0.0204888369244474,0.05534213017092596,0.0012248761204832683,0.02594510327932743,0.020767217860920867,0.03151272200879688,0.07649908134290966,0.04966315906686704,0.002004342742608987,0.05205723512053902,0.06962307221201498,0.13740883024330489,0.04907855910027294,0.09311842325037582,0.11847892656310889,0.035994655086019726,0.045905016424475274,0.03635655030343524,0.012220923111185342,0.012694170703190233,0.01052279939869717,37027
"Clearfield County, Pennsylvania, USA",0.012021762021761995,0.007341757341757332,0.0062887562887562745,0.013835263835263805,0.0254182754182754,0.04647829647829626,0.0033637533637533626,0.04767754767754762,0.034017784017784054,0.04051129051129057,0.06946881946881969,0.0730373230373231,0.006464256464256479,0.03951678951678948,0.05902655902655909,0.0841523341523342,0.056803556803556726,0.10591435591435604,0.0774248274248274,0.047706797706797754,0.05744705744705743,0.04244179244179243,0.016701766701766752,0.004797004797004792,0.022142272142272126,42033
"Floyd County, Indiana, USA",0.020341307328965393,0.028924780334196733,0.006882015338513887,0.023642643100208232,0.012341916806338556,0.0510945197826197,0.011605464980445918,0.055970338767839904,0.023617248209660237,0.06094773731525211,0.10853776220224484,0.04662501904616793,0.000533292701508456,0.045126720503834566,0.05277058255878921,0.07598151251968097,0.024556859159937015,0.12187007973995655,0.08784092640560724,0.024099751130072577,0.051221494235359884,0.024912387627609348,0.025851998577886077,0.008151759865914973,0.006551881761389605,18043
"Kosciusko County, Indiana, USA",0.03405839992108117,0.015191871362336042,0.003995264871263683,0.011985794613791047,0.010802012429712928,0.05102594455953447,0.0020222945644668027,0.024637466706126064,0.01257768570583011,0.028435434546710034,0.10076945841965068,0.04560027621584293,0.005721613889710955,0.034280359080595846,0.06920193351090055,0.20385715694978798,0.03400907566341134,0.10641708592285692,0.07403571076255297,0.03243069941797386,0.04382460293972573,0.019039163460589936,0.021480714215251044,0.008335799546216839,0.0062641807240801095,18085
"Umatilla County, Oregon, USA",0.01095865733929803,0.01720359083676102,0.008436664965322594,0.008646830996487224,0.019635512054523095,0.06449094784880052,0.009427447683670088,0.027111418020235967,0.01179932146395653,0.02906295973819317,0.09247305371243278,0.04980934938601499,0.051610772510283155,0.045365839012820174,0.061728765724922675,0.05662473353949614,0.05743537394541694,0.11375987029753513,0.07857207193683012,0.036208604797790284,0.052721650103581756,0.047647641636893105,0.016182784399675746,0.015312096556279466,0.017774041492779277,41059
"Natrona County, Wyoming, USA",0.01950437677228461,0.016496116385155954,0.012156330908642581,0.012526198989027237,0.024411293305387816,0.06694612254962402,0.007471335223770176,0.044137590925903,0.0182468252989767,0.03757859696708173,0.10385895697201349,0.06603378128467531,0.005769942054000736,0.04236222414005681,0.033460732338799044,0.06576254469239301,0.04411293305387746,0.10620145481444927,0.09027246948588358,0.03826901738379958,0.06884477869559845,0.040192331401800015,0.021477006534336197,0.006657625446923927,0.0072494143755393895,56025
"Putnam County, Tennessee, USA",0.0191417524369656,0.01707237379513153,0.007569569242498502,0.015493111147415993,0.023634482383052862,0.06303436257692117,0.007760169906877956,0.03945433752654791,0.031775853618689835,0.03577846757065841,0.08282960300604464,0.04405598213799488,0.003539726624189945,0.03635026956379675,0.04470947013015303,0.09219626422697814,0.03673147089255567,0.1087240646953114,0.11013995534498715,0.0386102488700103,0.0649403692207153,0.02758263900234167,0.03381800359418399,0.0066982519196209745,0.008359200566356266,47141
"Clinton County, New York, USA",0.013150958577254936,0.016674527647532102,0.008018200482756704,0.010043559082207375,0.02325000693615962,0.07799017839802459,0.0038010154537635615,0.05371361984296524,0.018755375523680045,0.03717781538717644,0.08040396193435635,0.03739977249396552,0.0066864578420220405,0.039452875731764946,0.0416169575229587,0.07285742030352628,0.041311766501123615,0.09979746414005494,0.10781566462281165,0.030630080736897627,0.06564381433288011,0.02674583136808812,0.02838276503065787,0.010210026912299195,0.04846988319507248,36019
"Hancock County, Indiana, USA",0.018715347553446466,0.03486429557175018,0.008885553107522457,0.013437280584945416,0.011040360264387573,0.07643512577778852,0.003922233251821897,0.043822482628380566,0.027358787497276188,0.06508001840060049,0.10769193521051734,0.07440137520276993,0.0006052829092317742,0.04745418008377123,0.03295160157857779,0.04985110040432886,0.03336319395685544,0.12606832433479412,0.0873302181439603,0.02452606348207152,0.039609713580127374,0.029537805970510627,0.02404183715468611,0.008643439943829751,0.010362443406047967,18059
"Bedford County, Virginia, USA",0.02263247127210101,0.030786619661454854,0.0068624021098522585,0.00987647676202266,0.02174439570494363,0.074248499690519,0.006162706208455558,0.04305820931672002,0.022444091606340318,0.04671815710864126,0.11884065771414744,0.04383863936058558,0.00589359240022606,0.048763422051185404,0.03304717565058266,0.07817756129066998,0.04241233617696924,0.11415807745095391,0.10659597943970503,0.02478538173793698,0.03202454317931052,0.031271024516267926,0.020614117710379746,0.00807341424688501,0.006970047633144052,51019
"Clinton County, Michigan, USA",0.016638935108153053,0.031204402918213265,0.008191475745552264,0.008498656086010487,0.01814923844873923,0.06389351081530786,0.008959426596697824,0.04891846921796996,0.016818123640087043,0.06975553564571868,0.12082426724689627,0.04978881351593507,0.00962498400102393,0.03355945219505963,0.029873288109561028,0.06939715858185073,0.030410853705362832,0.1207474721617816,0.0975297580954817,0.02744144374760018,0.04605145270702674,0.024779214130295667,0.024753615768590802,0.00911301676692693,0.015077435044157185,26037
"Chelan County, Washington, USA",0.017384649026897,0.014815219768204671,0.016181937458998437,0.013612508200306132,0.016646621473868334,0.046769079378963484,0.008336977913842096,0.05043188279029081,0.019844740870325787,0.041165536846708914,0.09632626284714647,0.04756177563962379,0.06270500765361912,0.033047233763393816,0.05335665864858958,0.04641373277935717,0.039498141263940544,0.08913732779357089,0.09430352066477152,0.041520883446315375,0.06628580800349883,0.03774874261972439,0.027771703476929817,0.013940520446096656,0.0051935272250163995,53007
"Lynchburg city-County, Virginia, USA",0.018237411045268822,0.024893795492058352,0.007603431014422169,0.03379603322780531,0.04405119463159891,0.07909191763400711,0.005411694672186594,0.04310414806396625,0.013366885840300892,0.04886760288984493,0.09708580241902746,0.034716021322077024,0.002651730389371431,0.02080796601455748,0.03812538896555459,0.07186730524663788,0.01910328219281865,0.09722109478583205,0.09002354087182407,0.029791379170387274,0.08214952512379242,0.03947831263360121,0.03777362881186238,0.01517980355548339,0.0056011039857131245,51680
"Wilson County, North Carolina, USA",0.016925288199231472,0.022381273649936927,0.0055439852160394255,0.011087970432078854,0.017863952362793666,0.05582118447684143,0.0037253233991376036,0.04954386788301895,0.01845061746502011,0.034055909184242235,0.10319439148162277,0.057639846293743247,0.010354639054295837,0.037839899093602435,0.05086386436302839,0.10932504179988878,0.037517233287377896,0.08934909506907975,0.10249039335895095,0.03651990261359307,0.048458537443900135,0.03839723094071744,0.02229327388460302,0.011381302983192048,0.008975976064063813,37195
"Sullivan County, New York, USA",0.01052888576921902,0.015442365794854567,0.005157628101443513,0.021149327066865984,0.02066103091525008,0.0856044190801722,0.01159703360087892,0.045289468062379816,0.028839991454817287,0.03183080538346504,0.08886989959410388,0.05035554063539533,0.0034180730613116795,0.04034546952726826,0.03711050752281264,0.03695791497543259,0.05209509567552721,0.09466841639454301,0.08957182531205193,0.04330576494644017,0.05334635456404322,0.06198309274575038,0.027771843623157464,0.00744651631214331,0.03665272988067261,36105
"Oconee County, South Carolina, USA",0.03030583873957364,0.01155390793945011,0.0056533827618165024,0.0203274637009577,0.015971578622181036,0.06543095458758098,0.004232313870868084,0.049088662341674486,0.018937287611986434,0.033734939759036096,0.0894964473277727,0.061662032746370124,0.004108742662959535,0.03812171763978993,0.03435279579857896,0.12159406858202042,0.028019771393265367,0.09752857584182863,0.0952734012974979,0.040222428174235415,0.06277417361754707,0.03052208835341361,0.02190299660179177,0.010163731850478848,0.009020698177324676,45073
"James City County, Virginia, USA",0.018307159815784235,0.03435452959180758,0.012300123001230014,0.023656283074458665,0.01398781429674762,0.08947624359964525,0.019937641236877468,0.05921222002917707,0.02005206098572613,0.06690694813924881,0.10578105781057813,0.042564146571698255,0.0007723333047283961,0.023427443576761353,0.018650419062330163,0.031522640807803426,0.028747961898223647,0.09768586057953602,0.12883663720358124,0.032151949426471024,0.05017305987013354,0.025601418804885756,0.03607082582453729,0.01358734517577734,0.006235876312251498,51095
"Forrest County, Mississippi, USA",0.019949630719601572,0.007611986756840889,0.0036786553099974525,0.020940037918447073,0.015478649650527736,0.0760915702198704,0.010413424262146642,0.044992784176122666,0.02198703981436939,0.02897648490336454,0.09094767820255259,0.04006904553043377,0.0,0.038286312572511916,0.037720365601743126,0.06570644330626213,0.04821868190950504,0.1322618070686778,0.11084071422507694,0.03440957582274542,0.07691219332748536,0.026316534140750976,0.03457935991397607,0.006225416678457232,0.007385607968533347,28035
"Augusta County, Virginia, USA",0.015774326672458743,0.018923761946133773,0.01710469157254561,0.016290182450043423,0.014661164205039087,0.06122393570807992,0.009339704604691568,0.03963944396177232,0.023240660295395295,0.035675499565595056,0.08422024326672457,0.0440649435273675,0.011647480451781074,0.060762380538662036,0.04107841007819289,0.09708948740225894,0.048544743701129475,0.11661055603822776,0.09277258905299737,0.04702432667245871,0.03488814074717636,0.03714161598609898,0.021693092962641176,0.00485990443092963,0.005728714161598612,51015
"Cole County, Missouri, USA",0.013644205133566841,0.03685503685503694,0.009906424800041832,0.022295990381096777,0.015787547702441344,0.053583564221862126,0.014219248261801435,0.03797898478749541,0.015055674630142691,0.0793036750483558,0.1035600397302525,0.05753045114747235,0.0012807778765225573,0.037534633279314146,0.03878927283182605,0.052145956401275534,0.034188927805949114,0.13863767055256396,0.09169324062941099,0.03560039730252499,0.0380835380835381,0.02485754613414187,0.024726854514088577,0.008468816979455276,0.014271524909822775,29051
"Clallam County, Washington, USA",0.009972517066497015,0.017879875629506527,0.01169217949788786,0.022717055826054267,0.023619611070710346,0.058185865034478326,0.00642297709367605,0.04421618965549554,0.0238385364506413,0.04244322225110749,0.09693478918586994,0.0561818829126034,0.019825465321485592,0.03633477546102025,0.03270832400963099,0.04034385858228147,0.03683706572255546,0.1052313726872233,0.08504355517181243,0.04587816112836032,0.07033521878335906,0.056495141620387664,0.025047580795342212,0.010479594205471458,0.02133518483654172,53009
"Anderson County, Tennessee, USA",0.02962804747810698,0.028041375522533815,0.02352546303359471,0.00872669575565252,0.02145058432246055,0.04836298172275963,0.00900131205565557,0.04506758612272292,0.0334421627559271,0.03792756232264363,0.08031001128978131,0.062490464711805534,0.004943093400054922,0.03618832575595771,0.04134500961157049,0.08153052817868353,0.04335886247825951,0.1122875537790255,0.08723644463430263,0.04375553046715283,0.04833246880053706,0.036768071278186314,0.015378512800170866,0.01516492234461292,0.005736429377841516,47001
"Ross County, Ohio, USA",0.014886053450136485,0.012854694343934485,0.00491969783533295,0.008538056243255246,0.0242176093442519,0.06420999174760374,0.0051101377515393905,0.047800418967815665,0.02634418840855705,0.029073827207516043,0.08376182314479777,0.04719735923316199,0.0029518187011997672,0.04418206055989337,0.06116295308830064,0.10232971497492538,0.04224592141179457,0.10509109375991844,0.08246048371738722,0.040500222179902276,0.05592585539262359,0.046816479400749136,0.011997714721005527,0.007458896718085442,0.0279629276963118,39141
