longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness,geoid
"Whiteside County, Illinois, USA",55691.0,58498.0,-0.047984546480221546,60706.0,-0.0826112740091589,611.9761479333122,646.7555899336727,-0.05377524762318218,683.0031060278427,-0.1039921450835029,30.876872048805456,32.43316264945901,33.65734848709457,1803.647724159758,0.5537100797386713,17195
"La Plata County, Colorado, USA",55638.0,51334.0,0.08384306697315619,43941.0,0.26619785621629005,360.49322332689724,339.77712060707023,0.06096968119223015,347.0084696565312,0.03886001308185143,12.638197796505423,11.660542177752784,9.98121876013237,4402.368193302404,0.5843797462555883,08067
"Tuolumne County, California, USA",55622.0,55367.0,0.004605631513356331,54501.0,0.020568429937065376,295.67907878997744,316.7783802526336,-0.06660587583606334,331.27660013233833,-0.10745558644389733,9.442286996483416,9.398998672005632,9.251988126916375,5890.7338890160045,0.28290592717382534,06109
"Hancock County, Maine, USA",55456.0,54418.0,0.019074570914035797,51769.0,0.07122022832196874,91.47890117296049,93.11166068911227,-0.017535499894082558,97.5707757708823,-0.06243544288534592,12.219434792574491,11.990717010644811,11.407023942887854,4538.344116677108,0.04983242073199234,23009
"Lenoir County, North Carolina, USA",55122.0,59524.0,-0.07395336334923729,59668.0,-0.07618824160353958,297.1820313968209,340.79046039824743,-0.1279625871876395,410.56225595993317,-0.2761584215724328,53.02675476412605,57.261430111023536,57.399956519463615,1039.5129825536944,0.4652399210388809,37107
"Seneca County, Ohio, USA",55069.0,56744.0,-0.02951853940504723,58683.0,-0.06158512686808786,603.6011142993491,619.8206517440391,-0.026168113952079165,652.2225979861913,-0.07454737667318855,38.46519904554446,39.63517141477737,40.98954539922072,1431.6577417107844,0.592590872931136,39147
"Aguadilla Municipio, Puerto Rico, USA",55064.0,60938.0,-0.09639305523646985,64685.0,-0.14873618304089048,796.0288419469555,959.1876082763789,-0.1701009947601524,1124.057038531681,-0.2918252235787056,582.2244822986758,644.3337843657689,683.9530480439096,94.57520539603946,0.5381784118508575,72005
"Loudon County, Tennessee, USA",54886.0,48556.0,0.13036493945135513,39071.0,0.4047759207596427,297.39821530446125,270.69667044619297,0.09864009340881719,239.02054818304669,0.2442370229889515,85.67177372532957,75.7912517765387,60.98607789276595,640.6544140893922,0.2109743422562735,47105
"Grady County, Oklahoma, USA",54795.0,52431.0,0.045087829719059336,45516.0,0.20386237806485633,289.90565931940966,289.6482819828776,0.0008885857522443705,314.92840660876664,-0.07945535164264352,19.147219716830598,18.321158444623507,15.90482439330708,2861.7731874583674,0.6776656926940323,40051
"Camden County, Georgia, USA",54768.0,50513.0,0.08423574129432028,43664.0,0.2543056064492488,377.90906501933006,372.8581862621526,0.013546380214450246,340.46866907683716,0.1099672285382692,30.84154345346188,28.445422225838445,24.588539901985822,1775.786613359405,0.3840287441979952,13039
"Jefferson County, Tennessee, USA",54677.0,51399.0,0.06377555983579447,44294.0,0.23441098117126474,193.56820807264083,196.79100135427268,-0.016376730945283535,204.58303284405852,-0.05384036309508442,67.17806585652087,63.150600928348595,54.421150557798256,813.9114948140858,0.3203442276226481,47089
"Franklin County, Virginia, USA",54467.0,56155.0,-0.03005965630843202,47288.0,0.15181441380477076,88.00316059006481,86.61415782607023,0.016036671126951754,86.5196601901712,0.017146396514189536,29.553096713246667,30.46898389726562,25.65786324519449,1843.0217492431548,0.39750241301524836,51067
"Vega Baja Municipio, Puerto Rico, USA",54393.0,59662.0,-0.08831416982333813,61863.0,-0.1207506910431114,1034.8591594246845,1113.0962575028486,-0.07028780983747387,1212.0910748640545,-0.14621996573916515,451.43664199787327,495.16689527838355,513.4341732192457,120.48866870726069,0.556354947381363,72145
"Dickson County, Tennessee, USA",54315.0,49663.0,0.09367134486438596,43156.0,0.25857354713133746,180.6134423332176,165.15356830358496,0.09360908267639921,154.67305492524827,0.1677110949965139,42.677814326815756,39.02252219299735,33.90967053462323,1272.675296444885,0.5055103368357106,47043
"Saline County, Kansas, USA",54303.0,55606.0,-0.02343272308743661,53597.0,0.013172379051066292,1049.6209498530952,1104.9309169743474,-0.05005739840524008,1108.4090562561785,-0.05303827686292017,29.066125555202703,29.763566978299572,28.688233272235408,1868.2572569525012,0.6759626195115187,20169
"Watauga County, North Carolina, USA",54086.0,51077.0,0.058911055856843586,42693.0,0.266858735624107,641.877794285342,550.6016311606893,0.16577532277236282,577.2130957145438,0.11202916054901439,66.66079591250305,62.95221448846131,52.61896534948957,811.3614495541225,0.5029620819602373,37189
"Johnson County, Missouri, USA",54013.0,52595.0,0.026960737712710334,48258.0,0.1192548385759874,465.5228368839841,500.94070840089756,-0.07070272174520285,525.8231573904234,-0.11467794763110124,25.03382010153041,24.37660874678303,22.366506034837066,2157.601188349915,0.6524688389212067,29101
"Pulaski County, Missouri, USA",53955.0,52274.0,0.032157477904885795,41167.0,0.3106371608327058,371.58755130393473,425.42742873138326,-0.1265547865308028,316.984949408287,0.17225613391920958,37.77371850462955,36.59685591902521,28.820881654713833,1428.3740689545104,0.7596114597817507,29169
"Washington County, Virginia, USA",53935.0,54960.0,-0.018649927219796216,51155.0,0.05434463884273287,146.44552898684086,143.825825864705,0.018214413902272176,135.48906507170565,0.08086603822483128,36.77406163850358,37.47292903777059,34.87859688732086,1466.6587697108873,0.36149268851938465,51191
"Elko County, Nevada, USA",53702.0,48818.0,0.10004506534474988,45288.0,0.18578872990637696,475.6145100652212,502.807037806092,-0.05408143819847965,505.84196445186166,-0.05975671555719063,1.2053625941875397,1.0957392857444286,1.0165070419270286,44552.56887758094,0.6044266138272656,32007
"Coffee County, Alabama, USA",53460.0,49937.0,0.07054889160342032,43591.0,0.22639994494276341,324.979413103908,312.2229689405856,0.04085684088716058,286.3064708869128,0.13507533412428696,30.32735313919963,28.328788509394162,24.72876263918539,1762.765110249607,0.7452444207666773,01031
"Boone County, Illinois, USA",53448.0,54165.0,-0.013237330379396289,41786.0,0.2790886899918633,705.9321074144615,734.1472417323055,-0.03843252785540284,742.93158742469,-0.04980200147160799,73.15017885605562,74.13148177178292,57.18929377486791,730.6612346796113,0.784680830770973,17007
"Roane County, Tennessee, USA",53404.0,54181.0,-0.01434082058286115,51925.0,0.028483389504092443,183.84333657321372,194.11077471062208,-0.052894735764745314,196.5370415688243,-0.0645868325598329,52.20581421285369,52.96538124235312,50.759997434694554,1022.951194329832,0.3486463305294055,47145
"Fulton County, New York, USA",53324.0,55531.0,-0.039743566656462156,55073.0,-0.031757848673578705,676.5460540185369,719.4222445107578,-0.05959808835404968,684.7398487878451,-0.011966288779327164,38.64133780404584,40.24064454272878,39.90875397348692,1379.9729261551822,0.4406805158458295,36035
"Tuscola County, Michigan, USA",53306.0,55696.0,-0.04291151967825337,58254.0,-0.08493837333058674,141.86797421869286,139.3400669500028,0.018141998378665244,157.02316188586698,-0.09651561900269043,25.288679261393977,26.422509288684182,27.63603950199311,2107.8997225994963,0.5920644136122485,26157
"McMinn County, Tennessee, USA",53276.0,52266.0,0.01932422607431217,49015.0,0.08693257166173621,209.38404118571515,209.40210687788345,-8.62727335348254e-05,206.51151832658496,0.013909746450982322,47.59422806776376,46.691942416655536,43.78765464264285,1119.3794323997995,0.45333734056692104,47107
"Gila County, Arizona, USA",53272.0,53597.0,-0.006063772226057428,51335.0,0.037732541151261324,373.1361051230355,381.8397989964377,-0.022794098195833657,379.9204744813142,-0.017857340717267328,4.28960521425479,4.3157750913878585,4.1336327465417035,12418.858458809165,0.22375587867906857,04007
"Jessamine County, Kentucky, USA",52991.0,48586.0,0.09066397727740501,39041.0,0.3573166670935683,815.3013519620047,789.2693906468663,0.03298235257014487,732.2475598788737,0.11342310529087929,117.27728189667461,107.52833534433833,86.40377351867437,451.84369165962534,0.3832715448396382,21113
"Jackson County, Illinois, USA",52974.0,60218.0,-0.12029625693314291,59612.0,-0.11135341877474333,543.6447017659094,707.273477158154,-0.2313514936962007,801.2886444967504,-0.3215369948149638,33.9594709062546,38.60330386666742,38.21482198179577,1559.9182963196088,0.5696681364623696,17077
"Madison County, Idaho, USA",52913.0,37536.0,0.40966005967604435,27467.0,0.9264207958641278,2858.858905727555,1634.1405843650232,0.7494571355000155,1559.714594815148,0.8329372022490928,43.16753045547396,30.622652716282776,22.408152231408224,1225.7592556650468,0.4529769844165171,16065
"Navarro County, Texas, USA",52624.0,47739.0,0.10232723768826327,45124.0,0.1662086694441982,480.70011078019775,496.2940869025579,-0.031420838035134374,525.6292191394116,-0.08547680898100413,18.706824723336897,16.970300727184938,16.040718280933685,2813.090985684555,0.5186803311407868,48349
"Kerr County, Texas, USA",52598.0,49629.0,0.05982389328819843,43653.0,0.2049114608388885,408.7228567060304,385.0606282880286,0.06145065654518762,386.77457064263496,0.05674697286051635,18.340325129332555,17.305068554767203,15.221305237285714,2867.8880897197137,0.4799271234408542,48265
"Columbia County, Oregon, USA",52589.0,49356.0,0.06550368749493476,43577.0,0.20680634279551138,567.8973161937244,518.1749972287107,0.09595661548885451,401.11296170270634,0.41580395154279226,29.463035182649683,27.651743985906897,24.41405396859277,1784.914543732033,0.621327755583489,41009
"Jackson County, Alabama, USA",52579.0,53227.0,-0.01217427245570857,53926.0,-0.024978674479842748,117.36213665415563,115.32352166052782,0.01767735639940643,116.9614819645088,0.0034255267881130643,18.012671341161905,18.23466512250185,18.474130636632434,2919.000685914275,0.47822899041284367,01071
"Culpeper County, Virginia, USA",52552.0,46689.0,0.12557561738310952,34262.0,0.5338275640651451,533.9436404690356,435.62814923123557,0.2256867271118727,278.0252904623229,0.9204858650849747,53.017859277218136,47.10288536676126,34.5657233703008,991.2131631950233,0.2682266816579183,51047
"St. Charles Parish, Louisiana, USA",52549.0,52781.0,-0.004395521115552945,48072.0,0.09313113662839075,672.0376698204443,700.9479563171142,-0.04124455494323552,653.8252652979319,0.027855155634301604,51.11149220845883,51.33714571646778,46.75696309054469,1028.1249427365235,0.5611044045395633,22089
"Grundy County, Illinois, USA",52533.0,50063.0,0.04933783432874578,37532.0,0.399685601619951,616.9035187760957,575.6125859257678,0.07173389508834128,524.1969051059366,0.1768545612672469,47.118007528963204,44.90260999604982,33.6632794353463,1114.9240546240887,0.7679820931709663,17063
"Worcester County, Maryland, USA",52475.0,51468.0,0.01956555529649491,46550.0,0.1272824919441461,386.2819885542009,372.56014983278175,0.03683120357230368,366.76980721372473,0.053200075242578485,34.66525334106577,34.00002399157643,30.751168042431853,1513.7636377183528,0.38169085322585444,24047
"Washington County, Oklahoma, USA",52455.0,50976.0,0.029013653483992468,48996.0,0.07059759980406564,653.7948465979455,647.8540831983659,0.009169909634976594,650.843506412429,0.004534638751771324,47.730211430489646,46.38442966124564,44.582774554346976,1098.9894749657908,0.6110723212346094,40147
"Ashland County, Ohio, USA",52447.0,53139.0,-0.013022450554206892,52523.0,-0.001446985130323858,420.7894648445962,480.75257582964485,-0.12472759169635039,591.0380063555717,-0.28805007407349886,47.44006595097617,48.06600309968011,47.50881049331937,1105.5423079343507,0.5844068997228575,39005
"Calumet County, Wisconsin, USA",52442.0,48967.0,0.07096616088386055,40631.0,0.2906893751076764,700.0663219989767,711.6916642345103,-0.016334801740354395,670.9125057659386,0.04345397646114086,50.99078116554683,47.61194426858876,39.50662502454775,1028.4604158100979,0.6918285108402409,55015
"Warren County, Iowa, USA",52403.0,46225.0,0.13365062195781505,40671.0,0.2884610656241548,509.82379937636506,489.8768834379048,0.04071822250210075,479.63389306576806,0.06294364670024959,35.313714584352766,31.15043903329402,27.40766913841214,1483.927720909297,0.6594048558122669,19181
"Rusk County, Texas, USA",52214.0,53329.0,-0.02090794877083763,47372.0,0.10221227729460441,235.40662681909666,245.87677017756027,-0.04258288959507068,189.54143564123862,0.24197976037635924,21.478670730936344,21.937335415982385,19.48687305829694,2430.969805072466,0.5120238523300106,48401
"Hoke County, North Carolina, USA",52082.0,46942.0,0.10949682587022283,33653.0,0.5476183401182658,327.4597155355027,267.0694263951092,0.22612206105183533,181.81334233769994,0.8010763749520612,51.34664009234596,46.27921314878276,33.17784415014244,1014.3214805551349,0.5680391101147836,37093
"Grant County, Wisconsin, USA",51938.0,51208.0,0.01425558506483362,49597.0,0.04720043551021231,451.2337915070194,442.7903228976834,0.019068774028485464,486.28204585440113,-0.0720739222148366,16.94532981212696,16.707159478982586,16.18155344241328,3065.033290932494,0.6117581373727203,55043
"Darke County, Ohio, USA",51881.0,52972.0,-0.02059578645322057,53309.0,-0.026787221669886885,348.8309456577858,370.91462692907936,-0.05953844811710833,381.4953091740594,-0.08562192700872849,33.384111822181026,34.08614273904846,34.30299371886911,1554.0626114704448,0.7729181326036237,39037
"Harrisonburg city-County, Virginia, USA",51814.0,48914.0,0.0592877294844012,40464.0,0.2804962435745354,1612.0321382405336,1517.8028272081588,0.06208270886258655,1544.5550479221458,0.0436870737686968,1149.7337144482963,1085.3837748200092,897.8813645237939,45.066087346027885,0.41982015973929115,51660
"Waupaca County, Wisconsin, USA",51812.0,52410.0,-0.011410036252623545,51733.0,0.0015270716950495815,271.7577841253796,283.1840896072829,-0.040349390736425836,296.4329651068456,-0.08324034060305041,26.144906490999066,26.446663884684263,26.10504221992694,1981.7244333169588,0.5823424762962746,55135
"Ogle County, Illinois, USA",51788.0,53497.0,-0.03194571658223826,51032.0,0.014814234205988399,392.2073320743749,396.5227610996996,-0.010883181115143237,407.75779600673917,-0.03813652144644037,26.193543719320925,27.057928638922366,25.811170987185942,1977.128431148476,0.5010727425736969,17141
"Oktibbeha County, Mississippi, USA",51788.0,47671.0,0.086362778208974,42902.0,0.2071232110391124,523.0412449416172,532.9744850866279,-0.01863736524534788,483.4785430575218,0.08182928167587449,43.289605759155315,39.848204142749154,35.86179551786671,1196.3148911109536,0.7067413857050214,28105
"St. Martin Parish, Louisiana, USA",51758.0,52153.0,-0.007573869192568021,48574.0,0.06554947091036357,226.56949979543595,266.88877431224296,-0.1510714514715258,284.9778987584331,-0.20495764484707693,24.464085100112,24.650786935858054,22.95912650513622,2115.672823577737,0.17327499789105813,22099
"Nye County, Nevada, USA",51591.0,43946.0,0.1739635006599008,32512.0,0.5868294783464567,233.77463219297235,198.52909229805155,0.17753337552164242,155.15501986353664,0.5067165238906479,1.0945754081556305,0.9323760130024101,0.689787669747744,47133.34468835848,0.47138535906069123,32023
"Cass County, Michigan, USA",51589.0,52293.0,-0.013462604937563344,51104.0,0.009490450845335003,180.83282183565174,183.20354625822256,-0.012940385003406633,197.18699496888868,-0.08293738203078369,39.17380291344165,39.708381161732234,38.80552102363919,1316.9260108341011,0.6923089850205009,26027
