longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"Escambia County, Florida, USA",0.5630556470200856,0.5851037401271266,0.5533708488969625,0.118500171998624,0.14907432486841432,0.10865866187235136,0.24754306856284009,0.4181755116198394,0.3342814198173206,0.3326748971193414,0.6111934156378602,0.056131687242798295,0.18134067033516757,0.7493246623311657,0.06933466733366676,0.27773707998728386,0.17709297986150546,0.177625122669283,0.14250369735587176,0.14432818698254302,0.08071293314351295,0.37172072549681245,12033
"Albany County, New York, USA",0.5707708842208109,0.5648532472811025,0.5695126442425731,0.09086178327376306,0.08236482704985354,0.07226383574931293,0.29226643824137344,0.4085026349602426,0.29923092679838403,0.26774249522818017,0.6361270171785521,0.09613048759326759,0.08642911296436695,0.7129286892922445,0.2006421977433885,0.5838514870553279,0.13787245164662815,0.09986381269430757,0.07912620023660821,0.05240460010454786,0.04688144826258031,0.4271303363568221,36001
"Rockingham County, New Hampshire, USA",0.5322827700534338,0.5550321575169568,0.5532191780821918,0.07012235718829987,0.09013035087164235,0.07378977343072923,0.2570456833273969,0.46098916526447536,0.28196515140812767,0.17202977133581265,0.6722272995850196,0.15574292907916779,0.03931432766910908,0.5029990217948368,0.45768665053605423,0.31639256673855337,0.1555186254060524,0.2095209434147302,0.11847608556801385,0.12655531918579654,0.0735364596868536,0.22199677857817865,33015
"Lorain County, Ohio, USA",0.5477228336439147,0.5538607158746914,0.5298932960202557,0.06770992309582127,0.08437748568638415,0.04941709030160413,0.2824760460557489,0.3920314372437231,0.325492516700528,0.7430190014733093,0.22303718750296014,0.03394381102373057,0.3752349105024184,0.560476862651611,0.0642882268459706,0.48808823184284017,0.15421754155141623,0.06375895801350925,0.1081104703207733,0.12382331573037311,0.06200148254108801,0.27538803930498074,39093
"Northampton County, Pennsylvania, USA",0.5066712757672563,0.5173118103870862,0.5207853096307873,0.05143627908435738,0.05602427164290761,0.04798567088037811,0.2685781520931387,0.3902960118900186,0.34112583601684265,0.3432802583231275,0.576550495490479,0.08016924618639354,0.1247876316683655,0.6444104655113825,0.230801902820252,0.5113559348747762,0.1067899191451137,0.09860986335051326,0.10850788847384486,0.1261052532034611,0.04863114095229098,0.2846704919132942,42095
"Lubbock County, Texas, USA",0.5564405452509451,0.5450184624281292,0.5562769242710696,0.096370046452511,0.08002122071280722,0.07791974804154125,0.23110488715700614,0.3774760513070303,0.3914190615359636,0.3905070118662342,0.5841423948220072,0.02535059331175844,0.1684264891541376,0.7780902100309881,0.05348330081487448,0.3044345931782528,0.16483859665158512,0.1319333363801162,0.12264064713678413,0.14559815974285195,0.13055466691040973,0.44490497371613685,48303
"McHenry County, Illinois, USA",0.500910510430054,0.5161287450474114,0.5113908575771092,0.045288159390252054,0.057918887681346926,0.0372153125504765,0.27475149105367735,0.40134194831013914,0.32390656063618345,0.29527559055118097,0.6060531496062993,0.0986712598425197,0.057383673940653634,0.7151599122503174,0.22745641380902895,0.2562005608337176,0.13377139748043362,0.12487339388105258,0.23641233834177358,0.2140878081446448,0.034654501318377814,0.18525767610925534,17111
"Cumberland County, Maine, USA",0.6034951676352981,0.6162693602693603,0.5974068071312804,0.14124092975843985,0.1453662019027638,0.11239908581199953,0.2465246948933706,0.46378266140185614,0.2896926437047734,0.2724404480201923,0.624152074459694,0.1034074775201137,0.08628650282550354,0.489047061242106,0.4246664359323904,0.45444119979271647,0.1249499149213602,0.13571905035870252,0.10828399321588496,0.10914608411267801,0.06745975759865776,0.29441240993688295,23005
"Gloucester County, New Jersey, USA",0.4939459965188953,0.5029883871918369,0.5067027845617328,0.057472441213610455,0.05016661173971951,0.04538853342313521,0.20883830919302387,0.4266922849541828,0.36446940585279336,0.20404858299595124,0.6893927125506076,0.10655870445344119,0.09413468501086189,0.5308954863625392,0.37496982862659883,0.36788841201716665,0.152497854077254,0.14074678111587968,0.13074678111588012,0.14814592274678082,0.059974248927038676,0.1958367645713242,34015
"St. Louis city-County, Missouri, USA",0.7004730414830315,0.6957105462807389,0.6804314699216424,0.1647520184544406,0.18893519840137024,0.16387106308723307,0.2961585615038835,0.3637923988557416,0.3400490396403749,0.45820733034958283,0.506169106084432,0.03562356356598527,0.18810742195247698,0.6870165417112937,0.12487603633622932,0.8302249324052233,0.04360006903296315,0.03176091583731237,0.029948800552263812,0.04043030547086242,0.024034976701374958,0.5527730747161044,29510
"Greene County, Missouri, USA",0.5745017772611647,0.5779401386524969,0.5590561292739045,0.0763495880127848,0.08822167951603377,0.06338890909438946,0.27613745440583676,0.3889806104818592,0.33488193511230396,0.6604342046964999,0.32193176783340705,0.017634027470093072,0.3374348184063686,0.6399231543317158,0.022642027261915658,0.2873873077602962,0.17742767073242544,0.13593777620647002,0.17884921336397475,0.1472953862471275,0.07310264568970615,0.43284608903352445,29077
"Clayton County, Georgia, USA",0.5169999863981973,0.5674280664277466,0.522025606957362,0.068736900262214,0.1340283019769342,0.04861344100327406,0.23335961597138485,0.4053658875526034,0.3612744964760118,0.19176981192734302,0.7900659058029255,0.018164282269731564,0.07262297743384383,0.890524379024839,0.036852643541317155,0.16713925560408582,0.20334337980417286,0.1803494535927333,0.18264976433500046,0.22008719646707056,0.04643095019693699,0.47968424426991507,13063
"Ottawa County, Michigan, USA",0.5056443194083197,0.5249764179961448,0.5108993749926435,0.06191059399877526,0.08426428655130659,0.05931275990369884,0.30047963886015194,0.3890717577353527,0.3104486034044953,0.30385386500334155,0.5745154822900422,0.12163065270661624,0.16029813142977137,0.7898383371824477,0.04986353138778091,0.2945198219207131,0.14210126492827344,0.12353367253197627,0.18746908345699942,0.15648187407250352,0.09589428308953425,0.21154097259788437,26139
"Dutchess County, New York, USA",0.5090371124641625,0.5114655816585247,0.5050409277594077,0.08254834927896243,0.08824125525697975,0.060972273323333236,0.23648793647873917,0.4048867224623694,0.3586253410588913,0.12398276687410273,0.7056805489069724,0.17033668421892478,0.06694907450041429,0.5121097706971184,0.42094115480246735,0.5020135772638354,0.15248943899271822,0.12847444811545633,0.09285467725233029,0.0893946118316158,0.03477324654404393,0.3112632568129954,36027
"Cleveland County, Oklahoma, USA",0.5313770758454233,0.5330630433566149,0.5399142013340802,0.07315246817579632,0.06186718071553312,0.06650005304914709,0.2983259675907326,0.411303066827374,0.2903709655818933,0.41663085517834136,0.5228835410399655,0.06048560378169317,0.14387880652107035,0.8376653337434636,0.018455859735465988,0.16834527595340318,0.16660162574624068,0.1778274118418755,0.14142663799330796,0.1989837010221111,0.14681534744306166,0.3565374387434739,40027
"Chatham County, Georgia, USA",0.5713018974903336,0.5803976247818329,0.5725347052568045,0.11637017580515177,0.13450650986980262,0.09775002259013464,0.2600715289990147,0.39379675249184565,0.3461317185091396,0.24136880584890377,0.7088748984565387,0.0497562956945574,0.13242264498271272,0.7300026733846313,0.1375746816326561,0.3282335987866185,0.12302999425218922,0.1327610614709939,0.12720539973979963,0.17492981208175518,0.11384013366864361,0.4354059029137582,13051
"Thurston County, Washington, USA",0.5254858517713954,0.5568633106865628,0.55953826675624,0.04973895284681391,0.06901304227176025,0.05778044585031344,0.22242027038144063,0.4382866701401267,0.33929305947843263,0.15191637630662025,0.7254355400696866,0.12264808362369324,0.04905533063427796,0.6213225371120114,0.3296221322537107,0.18374331728927554,0.17367553253501689,0.1478024082740703,0.19291174658161664,0.19083823259997007,0.11102876272005062,0.33242257062048286,53067
"Lexington County, South Carolina, USA",0.5671702047425745,0.5744971724621524,0.569132316015554,0.08729457224877389,0.09789958026729421,0.08417775137252313,0.30342506434369404,0.3933082557909323,0.3032666798653736,0.34351914036265935,0.5755540631296174,0.08092679650772325,0.26173897518300276,0.6755043742188898,0.06275665059810748,0.1729143001388364,0.16107377256089847,0.14657484538684853,0.19837025116748702,0.18698725230342028,0.13407957844250917,0.24368312046945087,45063
"Leon County, Florida, USA",0.5641085248382229,0.5598788338434592,0.5515243174401019,0.09283471823651498,0.10543375718628296,0.07130623869453104,0.21038021212237246,0.35907646360608125,0.43054332427154635,0.22769598089932336,0.7550338241146042,0.01727019498607241,0.1364205256570713,0.7887744295754309,0.07480504476749782,0.1798138944697048,0.1835828335775462,0.1981903049895021,0.2122539615402044,0.1682125107630023,0.05794649466004024,0.4734145160056762,12073
"Anchorage Municipality, Alaska, USA",0.5321756940670239,0.5229539345629808,0.5444481479255345,0.07835789402609679,0.05013159876997244,0.055178643115214775,0.24885857656051658,0.45965680325723535,0.291484620182248,0.21366828741220947,0.7300108049702865,0.05632090761750405,0.05447092472755715,0.6625828829376321,0.2829461923348107,0.17779320429935852,0.2795860682734085,0.2580458570238637,0.11878652922500475,0.118844467337267,0.046943873841097564,0.3714041064072792,02020
"Dauphin County, Pennsylvania, USA",0.5632291430022317,0.5841999174296331,0.5825785982117104,0.07695288711731163,0.08183541462279054,0.07578608143020461,0.3242949560295163,0.3871676943293234,0.28853734964116023,0.35104920736736006,0.6080821039127646,0.040868688719875354,0.18687092485915038,0.7164651516110655,0.09666392352978406,0.5084417491526486,0.1404576880640732,0.10204713409164946,0.10930219636294387,0.08897373413451261,0.050777498194172384,0.361157446220064,42043
"Winnebago County, Illinois, USA",0.5676434765220236,0.5677174020912462,0.5581428264646741,0.07615570607356167,0.08226927813753923,0.05578048076670835,0.267314372557534,0.3893291359096821,0.34335649153278397,0.7785436771525257,0.17909512470234332,0.04236119814513088,0.2785241018783056,0.6854294571758552,0.03604644094583919,0.4924187321658365,0.154902446627395,0.09824076220316394,0.12578430353845763,0.11138109358889305,0.017272661876253852,0.34173030197848064,17201
"Ingham County, Michigan, USA",0.5488621620673937,0.5453269514521178,0.5375918941528913,0.07705391937647735,0.08300336567016432,0.055942900858921306,0.2563754203879814,0.37245818392391894,0.3711663956880996,0.4592930262316053,0.5248720409468977,0.01583493282149711,0.17023867510959573,0.7302971261568436,0.09946419873356054,0.49298435186296796,0.16234041701684906,0.10627126105574933,0.10766398527234153,0.08825389202385255,0.04248609276823957,0.41555600108088436,26065
"Benton County, Arkansas, USA",0.54195670099139,0.5828228552081308,0.569629590131883,0.0793454223794781,0.11691678769296972,0.09232881414106744,0.43846401310252053,0.3794936755127356,0.1820423113847439,0.41916043225270166,0.5644222776392351,0.016417290108063188,0.2790413943355124,0.6949019607843133,0.02605664488017434,0.09606075653209584,0.11754207434673929,0.13540177064832906,0.22923251352935806,0.2519594069405033,0.16980347800297443,0.3303167696451822,05007
"San Luis Obispo County, California, USA",0.5333385117961067,0.5346535558694588,0.5280439596829274,0.12825471316449552,0.12789425082937173,0.09127520724322417,0.2082858348189441,0.39745662099206874,0.3942575441889871,0.1478449004999643,0.6299398323519089,0.22221526714812687,0.05213157220040058,0.27987433823886765,0.6679940895607317,0.262204258804482,0.19510269690907275,0.20878232083429352,0.12037443392414801,0.15083772128454448,0.0626985682434593,0.3758647274820856,06079
"York County, South Carolina, USA",0.5379157927335689,0.559298975196792,0.5440039561526415,0.05965683580631373,0.08797161794697485,0.0750409066117205,0.29685131404815546,0.387665630305966,0.31548305564587853,0.2160090191657273,0.7413754227733934,0.042615558060879334,0.19755271663844817,0.7060951208249966,0.09635216253655521,0.15366941331825187,0.10800432340698969,0.11402361333441054,0.17433839687518243,0.26493124194775886,0.1850330111174066,0.27721518104536164,45091
"Merced County, California, USA",0.4383212717819631,0.4773066049858648,0.49091553472493454,0.04920124883206855,0.09490990020819873,0.05716558867296274,0.26875069037887955,0.40613608748481234,0.3251132221363081,0.44246861924686226,0.5366108786610875,0.020920502092050198,0.18323913811374026,0.7236842105263164,0.09307665135994336,0.2985582076134931,0.17798241266841086,0.1378058478453788,0.14190879020825867,0.2028536194636221,0.04089112220083656,0.48361880957631886,06047
"Southeastern Connecticut Planning Region, Connecticut, USA",0.5534916009674695,0.5484319625543297,0.5520673700702587,0.09618457212245159,0.09986425743942387,0.08340945573223835,0.24978808154780585,0.4520701858069298,0.29814173264526445,0.33167972149695385,0.596431679721497,0.0718885987815492,0.11828953465280992,0.6750513007215195,0.20665916462567052,0.5389223905224121,0.13556987598685125,0.12139257509868225,0.08447038755516645,0.08627946315096731,0.033365307685920685,0.352186204726767,09180
"Alachua County, Florida, USA",0.5411070402141243,0.5549246248479446,0.5463086939781745,0.08615726437508615,0.10793588810593018,0.079501825028664,0.19358281326125776,0.3611813562861057,0.4452358304526365,0.22821158690176274,0.6767758186397992,0.09501259445843808,0.09650426644646289,0.7463804018717313,0.15711533168180575,0.20107196795587315,0.17996092980497727,0.19510473438833686,0.17822903670628462,0.16738623678508233,0.07824709435944581,0.44873955982210256,12001
"Kitsap County, Washington, USA",0.5156227889588307,0.5508597280404797,0.5455905749315417,0.06555533915260539,0.09375438465208077,0.06662402844475279,0.24462111102457812,0.4317845777200956,0.32359431125532634,0.27820704440836935,0.5428063708694638,0.17898658472216675,0.06872852457065438,0.4796529505639243,0.45161852486542126,0.2405278856453194,0.17444040300649208,0.16737225679562193,0.2005475621740324,0.1369505395659497,0.08016135281258442,0.3092955450723887,53035
"Atlantic County, New Jersey, USA",0.6048922817190884,0.6003579210200274,0.6020149665055542,0.19122956041622424,0.18680024036940984,0.1635135967885345,0.19557646659590386,0.37867518741672845,0.42574834598736777,0.3277360607479657,0.5999581765861984,0.07230576266583578,0.1583231187665614,0.5841712497649466,0.25750563146849204,0.44328745162564814,0.12537307238555556,0.15861305210902024,0.0920470693869752,0.13900985989053355,0.04166949460226729,0.3314431743726332,34001
"St. Johns County, Florida, USA",0.5653534408668525,0.6141270145292363,0.611720993075494,0.12127931196667338,0.16084118603666822,0.14387769188293761,0.24364381250753075,0.3928184118568504,0.36353777563561895,0.1863504356243946,0.7255566311713463,0.08809293320425927,0.09161793372319682,0.6088959773170302,0.29948608895977313,0.08535021915767255,0.07577831291904184,0.16663779213804353,0.16746071620380798,0.2750212227785373,0.22975173680289684,0.1848494353826853,12109
"St. Joseph County, Indiana, USA",0.5615101735957488,0.5700666401432266,0.5423379125057028,0.0914343810895535,0.1008470805817027,0.0583622309252526,0.30119097033749476,0.3745011015677386,0.32430792809476666,0.4873679375287092,0.4807073954983922,0.03192466697289846,0.2265339450968191,0.7145967804650443,0.05886927443813662,0.5287304592967466,0.1273871288221658,0.10042711455670954,0.11964302393709633,0.08428507136973881,0.039527202017543075,0.31544249036019784,18141
